year,state,county,FIPS,candidate,party,candidatevotes,totalvotes,relative_votes
2012,Ohio,Perry,39127,Mitt Romney,republican,7627.0,14984,52.02592087312415
2012,Ohio,Pickaway,39129,Barack Obama,democrat,9684.0,24123,40.824585810041725
2012,Ohio,Pickaway,39129,Mitt Romney,republican,14037.0,24123,59.175414189958275
2012,Ohio,Pike,39131,Barack Obama,democrat,5684.0,11581,49.995602075820216
2012,Ohio,Pike,39131,Mitt Romney,republican,5685.0,11581,50.004397924179784
2012,Ohio,Portage,39133,Barack Obama,democrat,39453.0,76239,52.81879643885133
2012,Ohio,Portage,39133,Mitt Romney,republican,35242.0,76239,47.18120356114867
2012,Ohio,Preble,39135,Barack Obama,democrat,6211.0,20169,31.45447179175529
2012,Ohio,Preble,39135,Mitt Romney,republican,13535.0,20169,68.5455282082447
2012,Ohio,Putnam,39137,Barack Obama,democrat,4318.0,18372,23.937025333998562
2012,Ohio,Putnam,39137,Mitt Romney,republican,13721.0,18372,76.06297466600144
2012,Ohio,Richland,39139,Barack Obama,democrat,22687.0,57715,40.11564168759063
2012,Ohio,Richland,39139,Mitt Romney,republican,33867.0,57715,59.88435831240938
2012,Ohio,Ross,39141,Barack Obama,democrat,14569.0,30083,49.25786929032694
2012,Ohio,Ross,39141,Mitt Romney,republican,15008.0,30083,50.74213070967306
2012,Ohio,Sandusky,39143,Barack Obama,democrat,14541.0,28994,51.38888888888889
2012,Ohio,Sandusky,39143,Mitt Romney,republican,13755.0,28994,48.611111111111114
2012,Ohio,Scioto,39145,Barack Obama,democrat,15077.0,31161,49.321207759494904
2012,Ohio,Scioto,39145,Mitt Romney,republican,15492.0,31161,50.678792240505096
2012,Ohio,Seneca,39147,Barack Obama,democrat,11353.0,25262,46.15791185558628
2012,Ohio,Seneca,39147,Mitt Romney,republican,13243.0,25262,53.84208814441372
2012,Ohio,Shelby,39149,Barack Obama,democrat,6343.0,23866,27.00872897594209
2012,Ohio,Shelby,39149,Mitt Romney,republican,17142.0,23866,72.99127102405791
2012,Ohio,Stark,39151,Barack Obama,democrat,89432.0,181477,50.239027486756584
2012,Ohio,Stark,39151,Mitt Romney,republican,88581.0,181477,49.760972513243416
2012,Ohio,Summit,39153,Barack Obama,democrat,153037.0,267711,57.96043736294535
2012,Ohio,Summit,39153,Mitt Romney,republican,111000.0,267711,42.03956263705466
2012,Ohio,Trumbull,39155,Barack Obama,democrat,61672.0,101719,61.702234094706405
2012,Ohio,Trumbull,39155,Mitt Romney,republican,38279.0,101719,38.2977659052936
2012,Ohio,Tuscarawas,39157,Barack Obama,democrat,18407.0,41613,45.28278678442274
2012,Ohio,Tuscarawas,39157,Mitt Romney,republican,22242.0,41613,54.71721321557726
2012,Ohio,Union,39159,Barack Obama,democrat,8805.0,25567,35.08806886108233
2012,Ohio,Union,39159,Mitt Romney,republican,16289.0,25567,64.91193113891768
2012,Ohio,Van Wert,39161,Barack Obama,democrat,4029.0,13866,29.594535037461444
2012,Ohio,Van Wert,39161,Mitt Romney,republican,9585.0,13866,70.40546496253857
2012,Ohio,Vinton,39163,Barack Obama,democrat,2436.0,5467,46.03174603174603
2012,Ohio,Vinton,39163,Mitt Romney,republican,2856.0,5467,53.96825396825397
2012,Ohio,Warren,39165,Barack Obama,democrat,32909.0,111004,30.062117475107325
2012,Ohio,Warren,39165,Mitt Romney,republican,76561.0,111004,69.93788252489267
2012,Ohio,Washington,39167,Barack Obama,democrat,11651.0,29499,40.2661137031277
2012,Ohio,Washington,39167,Mitt Romney,republican,17284.0,29499,59.7338862968723
2012,Ohio,Wayne,39169,Barack Obama,democrat,19808.0,51064,39.56930821630476
2012,Ohio,Wayne,39169,Mitt Romney,republican,30251.0,51064,60.43069178369524
2012,Ohio,Williams,39171,Barack Obama,democrat,7266.0,17706,41.96846300467857
2012,Ohio,Williams,39171,Mitt Romney,republican,10047.0,17706,58.031536995321424
2012,Ohio,Wood,39173,Barack Obama,democrat,32802.0,63948,52.478162096438744
2012,Ohio,Wood,39173,Mitt Romney,republican,29704.0,63948,47.521837903561256
2012,Ohio,Wyandot,39175,Barack Obama,democrat,4137.0,10572,40.098865949403894
2012,Ohio,Wyandot,39175,Mitt Romney,republican,6180.0,10572,59.901134050596106
2012,Oklahoma,Adair,40001,Barack Obama,democrat,2127.0,6508,32.68285187461586
2012,Oklahoma,Adair,40001,Mitt Romney,republican,4381.0,6508,67.31714812538414
2012,Oklahoma,Alfalfa,40003,Barack Obama,democrat,322.0,2083,15.45847335573692
2012,Oklahoma,Alfalfa,40003,Mitt Romney,republican,1761.0,2083,84.5415266442631
2012,Oklahoma,Atoka,40005,Barack Obama,democrat,1243.0,4781,25.99874503242
2012,Oklahoma,Atoka,40005,Mitt Romney,republican,3538.0,4781,74.00125496758001
2012,Oklahoma,Beaver,40007,Barack Obama,democrat,244.0,2306,10.581092801387683
2012,Oklahoma,Beaver,40007,Mitt Romney,republican,2062.0,2306,89.4189071986123
2012,Oklahoma,Beckham,40009,Barack Obama,democrat,1417.0,6925,20.462093862815884
2012,Oklahoma,Beckham,40009,Mitt Romney,republican,5508.0,6925,79.53790613718411
2012,Oklahoma,Blaine,40011,Barack Obama,democrat,992.0,3816,25.9958071278826
2012,Oklahoma,Blaine,40011,Mitt Romney,republican,2824.0,3816,74.0041928721174
2012,Oklahoma,Bryan,40013,Barack Obama,democrat,3681.0,13201,27.884251193091437
2012,Oklahoma,Bryan,40013,Mitt Romney,republican,9520.0,13201,72.11574880690856
2012,Oklahoma,Caddo,40015,Barack Obama,democrat,3164.0,8851,35.747373178171955
2012,Oklahoma,Caddo,40015,Mitt Romney,republican,5687.0,8851,64.25262682182804
2012,Oklahoma,Canadian,40017,Barack Obama,democrat,10537.0,46162,22.82613404965123
2012,Oklahoma,Canadian,40017,Mitt Romney,republican,35625.0,46162,77.17386595034877
2012,Oklahoma,Carter,40019,Barack Obama,democrat,4908.0,17122,28.66487559864502
2012,Oklahoma,Carter,40019,Mitt Romney,republican,12214.0,17122,71.33512440135497
2012,Oklahoma,Cherokee,40021,Barack Obama,democrat,6144.0,14306,42.94701523836153
2012,Oklahoma,Cherokee,40021,Mitt Romney,republican,8162.0,14306,57.05298476163847
2012,Oklahoma,Choctaw,40023,Barack Obama,democrat,1494.0,5066,29.49072246348204
2012,Oklahoma,Choctaw,40023,Mitt Romney,republican,3572.0,5066,70.50927753651796
2012,Oklahoma,Cimarron,40025,Barack Obama,democrat,115.0,1197,9.60735171261487
2012,Oklahoma,Cimarron,40025,Mitt Romney,republican,1082.0,1197,90.39264828738511
2012,Oklahoma,Cleveland,40027,Barack Obama,democrat,34771.0,93887,37.03494626519113
2012,Oklahoma,Cleveland,40027,Mitt Romney,republican,59116.0,93887,62.96505373480886
2012,Oklahoma,Coal,40029,Barack Obama,democrat,649.0,2359,27.51165748198389
2012,Oklahoma,Coal,40029,Mitt Romney,republican,1710.0,2359,72.48834251801611
2012,Oklahoma,Comanche,40031,Barack Obama,democrat,12521.0,30185,41.480867980785156
2012,Oklahoma,Comanche,40031,Mitt Romney,republican,17664.0,30185,58.51913201921485
2012,Oklahoma,Cotton,40033,Barack Obama,democrat,657.0,2453,26.783530370974322
2012,Oklahoma,Cotton,40033,Mitt Romney,republican,1796.0,2453,73.21646962902568
2012,Oklahoma,Craig,40035,Barack Obama,democrat,1747.0,5306,32.924990576705625
2012,Oklahoma,Craig,40035,Mitt Romney,republican,3559.0,5306,67.07500942329439
2012,Oklahoma,Creek,40037,Barack Obama,democrat,7128.0,26114,27.29570345408593
2012,Oklahoma,Creek,40037,Mitt Romney,republican,18986.0,26114,72.70429654591408
2012,Oklahoma,Custer,40039,Barack Obama,democrat,2359.0,9805,24.059153493115765
2012,Oklahoma,Custer,40039,Mitt Romney,republican,7446.0,9805,75.94084650688423
2012,Oklahoma,Delaware,40041,Barack Obama,democrat,4196.0,14276,29.391986550854586
2012,Oklahoma,Delaware,40041,Mitt Romney,republican,10080.0,14276,70.60801344914542
2012,Oklahoma,Dewey,40043,Barack Obama,democrat,301.0,2093,14.381270903010035
2012,Oklahoma,Dewey,40043,Mitt Romney,republican,1792.0,2093,85.61872909698997
2012,Oklahoma,Ellis,40045,Barack Obama,democrat,226.0,1801,12.54858411993337
2012,Oklahoma,Ellis,40045,Mitt Romney,republican,1575.0,1801,87.45141588006662
2012,Oklahoma,Garfield,40047,Barack Obama,democrat,4733.0,19910,23.771973882471123
2012,Oklahoma,Garfield,40047,Mitt Romney,republican,15177.0,19910,76.22802611752888
2012,Oklahoma,Garvin,40049,Barack Obama,democrat,2559.0,9484,26.98228595529313
2012,Oklahoma,Garvin,40049,Mitt Romney,republican,6925.0,9484,73.01771404470688
2012,Oklahoma,Grady,40051,Barack Obama,democrat,4786.0,19619,24.39471940465875
2012,Oklahoma,Grady,40051,Mitt Romney,republican,14833.0,19619,75.60528059534126
2012,Oklahoma,Grant,40053,Barack Obama,democrat,393.0,2068,19.003868471953574
2012,Oklahoma,Grant,40053,Mitt Romney,republican,1675.0,2068,80.99613152804642
2012,Oklahoma,Greer,40055,Barack Obama,democrat,488.0,1832,26.63755458515284
2012,Oklahoma,Greer,40055,Mitt Romney,republican,1344.0,1832,73.36244541484716
2012,Oklahoma,Harmon,40057,Barack Obama,democrat,264.0,923,28.602383531961003
2012,Oklahoma,Harmon,40057,Mitt Romney,republican,659.0,923,71.397616468039
2012,Oklahoma,Harper,40059,Barack Obama,democrat,173.0,1434,12.06415620641562
2012,Oklahoma,Harper,40059,Mitt Romney,republican,1261.0,1434,87.93584379358437
2012,Oklahoma,Haskell,40061,Barack Obama,democrat,1175.0,4244,27.686145146088595
2012,Oklahoma,Haskell,40061,Mitt Romney,republican,3069.0,4244,72.31385485391141
2012,Oklahoma,Hughes,40063,Barack Obama,democrat,1370.0,4208,32.55703422053232
2012,Oklahoma,Hughes,40063,Mitt Romney,republican,2838.0,4208,67.44296577946768
2012,Oklahoma,Jackson,40065,Barack Obama,democrat,1954.0,7919,24.67483268089405
2012,Oklahoma,Jackson,40065,Mitt Romney,republican,5965.0,7919,75.32516731910594
2012,Oklahoma,Jefferson,40067,Barack Obama,democrat,605.0,2239,27.02099151406878
2012,Oklahoma,Jefferson,40067,Mitt Romney,republican,1634.0,2239,72.97900848593122
2012,Oklahoma,Johnston,40069,Barack Obama,democrat,1137.0,3786,30.031695721077647
2012,Oklahoma,Johnston,40069,Mitt Romney,republican,2649.0,3786,69.96830427892235
2012,Oklahoma,Kay,40071,Barack Obama,democrat,4627.0,16126,28.692794245318122
2012,Oklahoma,Kay,40071,Mitt Romney,republican,11499.0,16126,71.30720575468187
2012,Oklahoma,Kingfisher,40073,Barack Obama,democrat,898.0,5768,15.568654646324552
2012,Oklahoma,Kingfisher,40073,Mitt Romney,republican,4870.0,5768,84.43134535367545
2012,Oklahoma,Kiowa,40075,Barack Obama,democrat,1106.0,3422,32.32028053769725
2012,Oklahoma,Kiowa,40075,Mitt Romney,republican,2316.0,3422,67.67971946230274
2012,Oklahoma,Latimer,40077,Barack Obama,democrat,1170.0,3798,30.80568720379147
2012,Oklahoma,Latimer,40077,Mitt Romney,republican,2628.0,3798,69.19431279620855
2012,Oklahoma,Le Flore,40079,Barack Obama,democrat,4662.0,15839,29.433676368457604
2012,Oklahoma,Le Flore,40079,Mitt Romney,republican,11177.0,15839,70.56632363154239
2012,Oklahoma,Lincoln,40081,Barack Obama,democrat,3273.0,12826,25.518478091376892
2012,Oklahoma,Lincoln,40081,Mitt Romney,republican,9553.0,12826,74.48152190862311
2012,Oklahoma,Logan,40083,Barack Obama,democrat,4724.0,17038,27.726258950581048
2012,Oklahoma,Logan,40083,Mitt Romney,republican,12314.0,17038,72.27374104941893
2012,Oklahoma,Love,40085,Barack Obama,democrat,1034.0,3470,29.798270893371765
2012,Oklahoma,Love,40085,Mitt Romney,republican,2436.0,3470,70.20172910662825
2012,Oklahoma,McClain,40087,Barack Obama,democrat,3194.0,14306,22.326296658744578
2012,Oklahoma,McClain,40087,Mitt Romney,republican,11112.0,14306,77.67370334125543
2012,Oklahoma,McCurtain,40089,Barack Obama,democrat,2440.0,10075,24.21836228287841
2012,Oklahoma,McCurtain,40089,Mitt Romney,republican,7635.0,10075,75.78163771712158
2012,Oklahoma,McIntosh,40091,Barack Obama,democrat,2779.0,7288,38.131174533479694
2012,Oklahoma,McIntosh,40091,Mitt Romney,republican,4509.0,7288,61.868825466520306
2012,Oklahoma,Major,40093,Barack Obama,democrat,446.0,3146,14.17673235855054
2012,Oklahoma,Major,40093,Mitt Romney,republican,2700.0,3146,85.82326764144945
2012,Oklahoma,Marshall,40095,Barack Obama,democrat,1396.0,5140,27.159533073929964
2012,Oklahoma,Marshall,40095,Mitt Romney,republican,3744.0,5140,72.84046692607005
2012,Oklahoma,Mayes,40097,Barack Obama,democrat,4823.0,14460,33.35408022130014
2012,Oklahoma,Mayes,40097,Mitt Romney,republican,9637.0,14460,66.64591977869985
2012,Oklahoma,Murray,40099,Barack Obama,democrat,1540.0,5146,29.92615623785464
2012,Oklahoma,Murray,40099,Mitt Romney,republican,3606.0,5146,70.07384376214536
2012,Oklahoma,Muskogee,40101,Barack Obama,democrat,9952.0,23356,42.61003596506251
2012,Oklahoma,Muskogee,40101,Mitt Romney,republican,13404.0,23356,57.3899640349375
2012,Oklahoma,Noble,40103,Barack Obama,democrat,1143.0,4631,24.6814942776938
2012,Oklahoma,Noble,40103,Mitt Romney,republican,3488.0,4631,75.3185057223062
2012,Oklahoma,Nowata,40105,Barack Obama,democrat,1244.0,4076,30.520117762512267
2012,Oklahoma,Nowata,40105,Mitt Romney,republican,2832.0,4076,69.47988223748773
2012,Oklahoma,Okfuskee,40107,Barack Obama,democrat,1256.0,3591,34.97632971317182
2012,Oklahoma,Okfuskee,40107,Mitt Romney,republican,2335.0,3591,65.02367028682818
2012,Oklahoma,Oklahoma,40109,Barack Obama,democrat,106982.0,256710,41.674262786802224
2012,Oklahoma,Oklahoma,40109,Mitt Romney,republican,149728.0,256710,58.325737213197776
2012,Oklahoma,Okmulgee,40111,Barack Obama,democrat,5432.0,13163,41.2671883309276
2012,Oklahoma,Okmulgee,40111,Mitt Romney,republican,7731.0,13163,58.7328116690724
2012,Oklahoma,Osage,40113,Barack Obama,democrat,6704.0,17946,37.356513986403655
2012,Oklahoma,Osage,40113,Mitt Romney,republican,11242.0,17946,62.643486013596345
2012,Oklahoma,Ottawa,40115,Barack Obama,democrat,3509.0,9975,35.177944862155385
2012,Oklahoma,Ottawa,40115,Mitt Romney,republican,6466.0,9975,64.82205513784461
2012,Oklahoma,Pawnee,40117,Barack Obama,democrat,1813.0,6045,29.99172870140612
2012,Oklahoma,Pawnee,40117,Mitt Romney,republican,4232.0,6045,70.00827129859388
2012,Oklahoma,Payne,40119,Barack Obama,democrat,9198.0,25679,35.819151836130686
2012,Oklahoma,Payne,40119,Mitt Romney,republican,16481.0,25679,64.18084816386931
2012,Oklahoma,Pittsburg,40121,Barack Obama,democrat,4831.0,15672,30.8256763654926
2012,Oklahoma,Pittsburg,40121,Mitt Romney,republican,10841.0,15672,69.1743236345074
2012,Oklahoma,Pontotoc,40123,Barack Obama,democrat,3947.0,12892,30.615885820663976
2012,Oklahoma,Pontotoc,40123,Mitt Romney,republican,8945.0,12892,69.38411417933602
2012,Oklahoma,Pottawatomie,40125,Barack Obama,democrat,7188.0,23438,30.66814574622408
2012,Oklahoma,Pottawatomie,40125,Mitt Romney,republican,16250.0,23438,69.33185425377592
2012,Oklahoma,Pushmataha,40127,Barack Obama,democrat,1043.0,4130,25.25423728813559
2012,Oklahoma,Pushmataha,40127,Mitt Romney,republican,3087.0,4130,74.7457627118644
2012,Oklahoma,Roger Mills,40129,Barack Obama,democrat,272.0,1674,16.248506571087216
2012,Oklahoma,Roger Mills,40129,Mitt Romney,republican,1402.0,1674,83.75149342891278
2012,Oklahoma,Rogers,40131,Barack Obama,democrat,9148.0,36701,24.925751341925288
2012,Oklahoma,Rogers,40131,Mitt Romney,republican,27553.0,36701,75.07424865807471
2012,Oklahoma,Seminole,40133,Barack Obama,democrat,2600.0,7456,34.871244635193136
2012,Oklahoma,Seminole,40133,Mitt Romney,republican,4856.0,7456,65.12875536480686
2012,Oklahoma,Sequoyah,40135,Barack Obama,democrat,4193.0,13771,30.448042988889693
2012,Oklahoma,Sequoyah,40135,Mitt Romney,republican,9578.0,13771,69.55195701111029
2012,Oklahoma,Stephens,40137,Barack Obama,democrat,3939.0,16847,23.381017391820503
2012,Oklahoma,Stephens,40137,Mitt Romney,republican,12908.0,16847,76.61898260817951
2012,Oklahoma,Texas,40139,Barack Obama,democrat,862.0,5792,14.882596685082872
2012,Oklahoma,Texas,40139,Mitt Romney,republican,4930.0,5792,85.11740331491713
2012,Oklahoma,Tillman,40141,Barack Obama,democrat,906.0,2721,33.29658213891951
2012,Oklahoma,Tillman,40141,Mitt Romney,republican,1815.0,2721,66.70341786108048
2012,Oklahoma,Tulsa,40143,Barack Obama,democrat,82744.0,227806,36.322133745379844
2012,Oklahoma,Tulsa,40143,Mitt Romney,republican,145062.0,227806,63.67786625462015
2012,Oklahoma,Wagoner,40145,Barack Obama,democrat,7791.0,28691,27.154856923774005
2012,Oklahoma,Wagoner,40145,Mitt Romney,republican,20900.0,28691,72.845143076226
2012,Oklahoma,Washington,40147,Barack Obama,democrat,5532.0,21200,26.09433962264151
2012,Oklahoma,Washington,40147,Mitt Romney,republican,15668.0,21200,73.90566037735849
2012,Oklahoma,Washita,40149,Barack Obama,democrat,822.0,4316,19.045412418906395
2012,Oklahoma,Washita,40149,Mitt Romney,republican,3494.0,4316,80.95458758109359
2012,Oklahoma,Woods,40151,Barack Obama,democrat,671.0,3398,19.746909947027664
2012,Oklahoma,Woods,40151,Mitt Romney,republican,2727.0,3398,80.25309005297234
2012,Oklahoma,Woodward,40153,Barack Obama,democrat,1133.0,7078,16.007346708109633
2012,Oklahoma,Woodward,40153,Mitt Romney,republican,5945.0,7078,83.99265329189036
2012,Oregon,Baker,41001,Barack Obama,democrat,2369.0,8448,29.352000991203074
2012,Oregon,Baker,41001,Mitt Romney,republican,5702.0,8448,70.64799900879694
2012,Oregon,Benton,41003,Barack Obama,democrat,27776.0,44802,64.94727242967707
2012,Oregon,Benton,41003,Mitt Romney,republican,14991.0,44802,35.052727570322915
2012,Oregon,Clackamas,41005,Barack Obama,democrat,95493.0,189332,51.87440584512589
2012,Oregon,Clackamas,41005,Mitt Romney,republican,88592.0,189332,48.12559415487411
2012,Oregon,Clatsop,41007,Barack Obama,democrat,9861.0,17818,57.63296317942724
2012,Oregon,Clatsop,41007,Mitt Romney,republican,7249.0,17818,42.36703682057277
2012,Oregon,Columbia,41009,Barack Obama,democrat,12004.0,23875,52.70460133473832
2012,Oregon,Columbia,41009,Mitt Romney,republican,10772.0,23875,47.29539866526168
2012,Oregon,Coos,41011,Barack Obama,democrat,12845.0,28686,46.67853768442475
2012,Oregon,Coos,41011,Mitt Romney,republican,14673.0,28686,53.32146231557525
2012,Oregon,Crook,41013,Barack Obama,democrat,3104.0,10230,31.37254901960784
2012,Oregon,Crook,41013,Mitt Romney,republican,6790.0,10230,68.62745098039215
2012,Oregon,Curry,41015,Barack Obama,democrat,4625.0,11678,41.210015147465036
2012,Oregon,Curry,41015,Mitt Romney,republican,6598.0,11678,58.78998485253497
2012,Oregon,Deschutes,41017,Barack Obama,democrat,36961.0,81900,46.53631144238517
2012,Oregon,Deschutes,41017,Mitt Romney,republican,42463.0,81900,53.46368855761483
2012,Oregon,Douglas,41019,Barack Obama,democrat,17145.0,49803,35.7776340226623
2012,Oregon,Douglas,41019,Mitt Romney,republican,30776.0,49803,64.2223659773377
2012,Oregon,Gilliam,41021,Barack Obama,democrat,371.0,1061,36.732673267326724
2012,Oregon,Gilliam,41021,Mitt Romney,republican,639.0,1061,63.267326732673276
2012,Oregon,Grant,41023,Barack Obama,democrat,853.0,3911,22.572109023551203
2012,Oregon,Grant,41023,Mitt Romney,republican,2926.0,3911,77.4278909764488
2012,Oregon,Harney,41025,Barack Obama,democrat,832.0,3583,24.193079383541725
2012,Oregon,Harney,41025,Mitt Romney,republican,2607.0,3583,75.80692061645826
2012,Oregon,Hood River,41027,Barack Obama,democrat,6058.0,9838,63.85580267734795
